Date,Open,High,Low,Close,Adj Close,Volume
2023-09-29 12:55:00-04:00,14737.734375,14746.8056640625,14737.734375,14743.0615234375,14743.0615234375,5058567
2023-09-29 13:00:00-04:00,14743.6796875,14743.6796875,14713.12890625,14719.0927734375,14719.0927734375,7577988
2023-09-29 13:05:00-04:00,14718.97265625,14718.97265625,14692.7216796875,14700.0927734375,14700.0927734375,8482159
2023-09-29 13:10:00-04:00,14699.9208984375,14704.9765625,14690.8759765625,14693.896484375,14693.896484375,6693374
2023-09-29 13:15:00-04:00,14694.2177734375,14694.2607421875,14680.6044921875,14690.533203125,14690.533203125,6748808
2023-09-29 13:20:00-04:00,14690.4775390625,14702.0576171875,14690.0107421875,14695.0615234375,14695.0615234375,7123463
2023-09-29 13:25:00-04:00,14695.6923828125,14714.26953125,14695.6923828125,14714.185546875,14714.185546875,5834638
2023-09-29 13:30:00-04:00,14713.611328125,14721.0947265625,14704.4521484375,14706.1962890625,14706.1962890625,6677283
2023-09-29 13:35:00-04:00,14706.7841796875,14714.07421875,14704.115234375,14709.501953125,14709.501953125,4508715
2023-09-29 13:40:00-04:00,14710.173828125,14719.9482421875,14704.0546875,14715.9384765625,14715.9384765625,5101959
2023-09-29 13:45:00-04:00,14715.634765625,14717.87109375,14692.8115234375,14695.267578125,14695.267578125,6442074
2023-09-29 13:50:00-04:00,14695.2626953125,14701.947265625,14686.8466796875,14692.3388671875,14692.3388671875,5881326
2023-09-29 13:55:00-04:00,14692.330078125,14699.1123046875,14671.9267578125,14671.9453125,14671.9453125,6375957
2023-09-29 14:00:00-04:00,14670.529296875,14685.9921875,14668.3291015625,14685.134765625,14685.134765625,6839485
2023-09-29 14:05:00-04:00,14685.1259765625,14689.1943359375,14676.1513671875,14679.22265625,14679.22265625,6845230
2023-09-29 14:10:00-04:00,14679.7001953125,14689.9150390625,14678.2265625,14685.29296875,14685.29296875,4978484
2023-09-29 14:15:00-04:00,14685.302734375,14689.6572265625,14672.1455078125,14676.2724609375,14676.2724609375,5513517
2023-09-29 14:20:00-04:00,14675.5576171875,14698.125,14674.876953125,14697.8798828125,14697.8798828125,6227708
2023-09-29 14:25:00-04:00,14697.927734375,14706.1689453125,14673.6142578125,14673.6142578125,14673.6142578125,6411053
2023-09-29 14:30:00-04:00,14672.298828125,14682.015625,14664.9296875,14680.5244140625,14680.5244140625,6987056
2023-09-29 14:35:00-04:00,14680.1669921875,14685.552734375,14676.7685546875,14682.244140625,14682.244140625,4923959
2023-09-29 14:40:00-04:00,14681.7216796875,14718.4697265625,14681.4091796875,14715.8662109375,14715.8662109375,6775897
2023-09-29 14:45:00-04:00,14713.65234375,14717.6328125,14705.0380859375,14707.4765625,14707.4765625,6207292
2023-09-29 14:50:00-04:00,14706.833984375,14711.1484375,14701.0888671875,14711.1240234375,14711.1240234375,5794206
2023-09-29 14:55:00-04:00,14710.8271484375,14747.3798828125,14710.8271484375,14747.3798828125,14747.3798828125,8589761
2023-09-29 15:00:00-04:00,14749.3857421875,14756.1455078125,14719.7958984375,14724.76171875,14724.76171875,8537776
2023-09-29 15:05:00-04:00,14725.8701171875,14740.435546875,14725.794921875,14727.1259765625,14727.1259765625,7221492
2023-09-29 15:10:00-04:00,14726.44140625,14745.8955078125,14720.2841796875,14729.982421875,14729.982421875,6544543
2023-09-29 15:15:00-04:00,14730.572265625,14741.1591796875,14725.671875,14733.599609375,14733.599609375,6850394
2023-09-29 15:20:00-04:00,14734.142578125,14734.142578125,14724.9443359375,14725.9111328125,14725.9111328125,8304480
2023-09-29 15:25:00-04:00,14726.2373046875,14728.798828125,14709.79296875,14725.33984375,14725.33984375,7302335
2023-09-29 15:30:00-04:00,14723.5771484375,14726.099609375,14712.275390625,14712.275390625,14712.275390625,8647348
2023-09-29 15:35:00-04:00,14711.3330078125,14728.5927734375,14708.408203125,14727.6376953125,14727.6376953125,8251811
2023-09-29 15:40:00-04:00,14726.072265625,14728.234375,14706.37109375,14707.734375,14707.734375,9781819
2023-09-29 15:45:00-04:00,14707.30078125,14737.0263671875,14706.6142578125,14737.0263671875,14737.0263671875,11116050
2023-09-29 15:50:00-04:00,14742.8876953125,14772.3720703125,14723.158203125,14731.0986328125,14731.0986328125,19688384
2023-09-29 15:55:00-04:00,14717.056640625,14721.263671875,14688.5205078125,14720.2568359375,14720.2568359375,22162142
2023-10-02 09:30:00-04:00,14713.994140625,14752.74609375,14703.1728515625,14750.541015625,14750.541015625,0
2023-10-02 09:35:00-04:00,14748.1513671875,14799.587890625,14748.1513671875,14797.6630859375,14797.6630859375,16714746
2023-10-02 09:40:00-04:00,14795.4794921875,14805.8818359375,14787.4443359375,14805.8818359375,14805.8818359375,12913455
2023-10-02 09:45:00-04:00,14803.421875,14803.421875,14777.3154296875,14780.626953125,14780.626953125,14665340
2023-10-02 09:50:00-04:00,14781.810546875,14787.1708984375,14760.5009765625,14770.1923828125,14770.1923828125,11477076
2023-10-02 09:55:00-04:00,14770.8828125,14782.7646484375,14767.1953125,14773.1357421875,14773.1357421875,9626639
2023-10-02 10:00:00-04:00,14763.666015625,14837.162109375,14763.666015625,14832.98828125,14832.98828125,16090782
2023-10-02 10:05:00-04:00,14834.3642578125,14837.265625,14811.9697265625,14811.9697265625,14811.9697265625,11631564
2023-10-02 10:10:00-04:00,14812.279296875,14812.8955078125,14784.1767578125,14785.9228515625,14785.9228515625,11445759
2023-10-02 10:15:00-04:00,14781.640625,14818.8203125,14781.640625,14801.91015625,14801.91015625,11735544
2023-10-02 10:20:00-04:00,14799.9814453125,14805.951171875,14779.0166015625,14804.2236328125,14804.2236328125,9953158
2023-10-02 10:25:00-04:00,14806.3720703125,14820.2685546875,14787.80078125,14787.80078125,14787.80078125,9717254
2023-10-02 10:30:00-04:00,14784.626953125,14795.9716796875,14761.80078125,14788.5185546875,14788.5185546875,11338702
2023-10-02 10:35:00-04:00,14788.5400390625,14797.2275390625,14779.2001953125,14789.279296875,14789.279296875,8136594
2023-10-02 10:40:00-04:00,14788.4365234375,14798.6298828125,14764.9853515625,14782.1298828125,14782.1298828125,8874611
2023-10-02 10:45:00-04:00,14784.853515625,14806.08203125,14780.3505859375,14801.458984375,14801.458984375,8974339
2023-10-02 10:50:00-04:00,14799.8271484375,14819.0615234375,14798.6748046875,14798.6748046875,14798.6748046875,9053488
2023-10-02 10:55:00-04:00,14800.4033203125,14800.4033203125,14776.5439453125,14786.0947265625,14786.0947265625,8225922
2023-10-02 11:00:00-04:00,14783.9404296875,14823.2548828125,14783.60546875,14815.0048828125,14815.0048828125,8166026
2023-10-02 11:05:00-04:00,14814.8134765625,14816.6015625,14799.10546875,14804.96875,14804.96875,7015596
2023-10-02 11:10:00-04:00,14805.5029296875,14833.734375,14803.416015625,14833.4423828125,14833.4423828125,8124800
2023-10-02 11:15:00-04:00,14833.4365234375,14850.8193359375,14833.4365234375,14850.8193359375,14850.8193359375,9251127
2023-10-02 11:20:00-04:00,14850.822265625,14889.3037109375,14850.822265625,14887.3798828125,14887.3798828125,10839402
2023-10-02 11:25:00-04:00,14889.5244140625,14889.6875,14882.9560546875,14887.14453125,14887.14453125,7808099
2023-10-02 11:30:00-04:00,14890.513671875,14890.8994140625,14868.3056640625,14868.3056640625,14868.3056640625,7589075
2023-10-02 11:35:00-04:00,14866.9111328125,14869.2490234375,14840.3974609375,14844.0078125,14844.0078125,8238720
2023-10-02 11:40:00-04:00,14842.3984375,14845.19921875,14817.9521484375,14817.9521484375,14817.9521484375,7400618
2023-10-02 11:45:00-04:00,14815.5703125,14816.126953125,14800.6591796875,14803.0224609375,14803.0224609375,6995304
2023-10-02 11:50:00-04:00,14802.9541015625,14810.392578125,14773.646484375,14775.349609375,14775.349609375,8794415
2023-10-02 11:55:00-04:00,14774.3447265625,14775.8701171875,14764.3515625,14774.5146484375,14774.5146484375,6805419
2023-10-02 12:00:00-04:00,14771.20703125,14773.3720703125,14759.0732421875,14765.9765625,14765.9765625,6353724
2023-10-02 12:05:00-04:00,14765.634765625,14768.3798828125,14742.8076171875,14747.32421875,14747.32421875,8224149
2023-10-02 12:10:00-04:00,14745.76171875,14766.8740234375,14742.4140625,14766.8740234375,14766.8740234375,5326520
2023-10-02 12:15:00-04:00,14767.5986328125,14782.32421875,14762.5986328125,14763.19921875,14763.19921875,7403582
2023-10-02 12:20:00-04:00,14762.98828125,14776.400390625,14761.9345703125,14775.04296875,14775.04296875,5484705
2023-10-02 12:25:00-04:00,14775.84375,14782.037109375,14755.087890625,14762.6875,14762.6875,5482428
2023-10-02 12:30:00-04:00,14761.7705078125,14764.0869140625,14754.515625,14762.9931640625,14762.9931640625,4903707
2023-10-02 12:35:00-04:00,14763.16015625,14773.2548828125,14757.6826171875,14764.4794921875,14764.4794921875,6038971
2023-10-02 12:40:00-04:00,14764.607421875,14767.6640625,14756.0537109375,14756.0556640625,14756.0556640625,3639502
2023-10-02 12:45:00-04:00,14756.19140625,14763.9677734375,14738.9365234375,14738.9365234375,14738.9365234375,5681151
2023-10-02 12:50:00-04:00,14738.900390625,14743.076171875,14734.8994140625,14739.9814453125,14739.9814453125,6277395
2023-10-02 12:55:00-04:00,14739.623046875,14745.7138671875,14737.4921875,14741.5400390625,14741.5400390625,4471182
2023-10-02 13:00:00-04:00,14741.306640625,14754.013671875,14739.818359375,14748.1337890625,14748.1337890625,5246343
2023-10-02 13:05:00-04:00,14748.3955078125,14750.5595703125,14731.9541015625,14737.8212890625,14737.8212890625,6270689
2023-10-02 13:10:00-04:00,14738.2841796875,14739.6748046875,14721.6015625,14721.8564453125,14721.8564453125,6148414
2023-10-02 13:15:00-04:00,14721.95703125,14750.4501953125,14721.95703125,14745.568359375,14745.568359375,6940892
2023-10-02 13:20:00-04:00,14745.8984375,14760.32421875,14745.7138671875,14757.0166015625,14757.0166015625,5773515
2023-10-02 13:25:00-04:00,14756.92578125,14766.1533203125,14755.056640625,14761.919921875,14761.919921875,5404639
2023-10-02 13:30:00-04:00,14762.5634765625,14770.4755859375,14754.697265625,14754.73828125,14754.73828125,5153253
2023-10-02 13:35:00-04:00,14755.0283203125,14760.474609375,14751.4404296875,14753.4462890625,14753.4462890625,4412439
2023-10-02 13:40:00-04:00,14752.91796875,14767.9501953125,14752.54296875,14765.212890625,14765.212890625,4752517
2023-10-02 13:45:00-04:00,14765.33984375,14772.8779296875,14762.7626953125,14764.8505859375,14764.8505859375,4810470
2023-10-02 13:50:00-04:00,14764.3798828125,14777.3701171875,14764.333984375,14774.564453125,14774.564453125,4055999
2023-10-02 13:55:00-04:00,14774.8857421875,14778.7412109375,14757.830078125,14759.3955078125,14759.3955078125,4864584
2023-10-02 14:00:00-04:00,14759.1591796875,14763.0,14751.44140625,14756.9375,14756.9375,6765034
2023-10-02 14:05:00-04:00,14757.771484375,14771.208984375,14757.771484375,14759.900390625,14759.900390625,6079240
2023-10-02 14:10:00-04:00,14760.34375,14801.2802734375,14760.287109375,14801.2802734375,14801.2802734375,8671995
2023-10-02 14:15:00-04:00,14802.6611328125,14802.6611328125,14775.201171875,14775.3642578125,14775.3642578125,5972596
2023-10-02 14:20:00-04:00,14775.048828125,14775.34375,14751.2763671875,14758.1376953125,14758.1376953125,5737109
2023-10-02 14:25:00-04:00,14759.0009765625,14759.0009765625,14733.806640625,14734.7255859375,14734.7255859375,5289053
2023-10-02 14:30:00-04:00,14734.8798828125,14743.033203125,14734.8798828125,14742.1474609375,14742.1474609375,6370483
2023-10-02 14:35:00-04:00,14742.8408203125,14747.4609375,14730.6162109375,14731.1181640625,14731.1181640625,4539755
2023-10-02 14:40:00-04:00,14730.482421875,14730.482421875,14719.7470703125,14724.833984375,14724.833984375,6277503
2023-10-02 14:45:00-04:00,14724.439453125,14736.7578125,14724.439453125,14736.7578125,14736.7578125,4675010
2023-10-02 14:50:00-04:00,14737.80078125,14752.8271484375,14734.7158203125,14740.9990234375,14740.9990234375,6751436
2023-10-02 14:55:00-04:00,14740.58203125,14744.7119140625,14733.2734375,14743.466796875,14743.466796875,4604882
2023-10-02 15:00:00-04:00,14741.7021484375,14747.9453125,14722.6904296875,14727.3740234375,14727.3740234375,5956753
2023-10-02 15:05:00-04:00,14726.5458984375,14749.212890625,14721.525390625,14747.646484375,14747.646484375,6019132
2023-10-02 15:10:00-04:00,14747.724609375,14759.1591796875,14738.61328125,14740.169921875,14740.169921875,6817889
2023-10-02 15:15:00-04:00,14740.6435546875,14758.076171875,14740.6435546875,14749.224609375,14749.224609375,6508102
2023-10-02 15:20:00-04:00,14746.376953125,14776.8955078125,14745.98046875,14775.1748046875,14775.1748046875,7796016
2023-10-02 15:25:00-04:00,14775.9697265625,14775.9697265625,14761.2783203125,14766.9794921875,14766.9794921875,6932787
2023-10-02 15:30:00-04:00,14766.81640625,14794.1533203125,14764.3798828125,14792.1455078125,14792.1455078125,8206623
2023-10-02 15:35:00-04:00,14792.728515625,14792.7548828125,14777.7783203125,14788.3837890625,14788.3837890625,8551899
2023-10-02 15:40:00-04:00,14787.294921875,14790.388671875,14782.703125,14785.0556640625,14785.0556640625,9480161
2023-10-02 15:45:00-04:00,14784.3740234375,14797.6728515625,14784.3740234375,14786.0,14786.0,11330682
2023-10-02 15:50:00-04:00,14782.27734375,14816.7353515625,14780.3740234375,14816.7353515625,14816.7353515625,23124988
2023-10-02 15:55:00-04:00,14815.4345703125,14836.7451171875,14815.4345703125,14836.7451171875,14836.7451171875,30071180
2023-10-03 09:30:00-04:00,14746.2314453125,14751.7451171875,14726.1171875,14750.1767578125,14750.1767578125,0
2023-10-03 09:35:00-04:00,14747.8359375,14771.255859375,14744.9326171875,14758.009765625,14758.009765625,15984828
2023-10-03 09:40:00-04:00,14755.583984375,14769.9814453125,14746.703125,14759.9443359375,14759.9443359375,14857015
2023-10-03 09:45:00-04:00,14760.39453125,14777.2421875,14745.2255859375,14776.2431640625,14776.2431640625,13253287
2023-10-03 09:50:00-04:00,14781.44921875,14812.05859375,14781.44921875,14812.05859375,14812.05859375,17098426
2023-10-03 09:55:00-04:00,14816.5849609375,14819.8662109375,14798.8603515625,14798.8603515625,14798.8603515625,11493819
2023-10-03 10:00:00-04:00,14780.3525390625,14780.3525390625,14712.416015625,14712.416015625,14712.416015625,18419390
2023-10-03 10:05:00-04:00,14706.21484375,14714.22265625,14680.8515625,14680.8515625,14680.8515625,12777131
2023-10-03 10:10:00-04:00,14682.1103515625,14707.2763671875,14675.7587890625,14676.1591796875,14676.1591796875,12821599
2023-10-03 10:15:00-04:00,14671.0810546875,14671.0810546875,14632.58203125,14640.1650390625,14640.1650390625,14915712
2023-10-03 10:20:00-04:00,14636.44140625,14653.271484375,14627.365234375,14629.421875,14629.421875,12227170
2023-10-03 10:25:00-04:00,14628.50390625,14650.912109375,14628.50390625,14629.1279296875,14629.1279296875,10672600
2023-10-03 10:30:00-04:00,14622.0849609375,14652.435546875,14622.0849609375,14643.7314453125,14643.7314453125,10024674
2023-10-03 10:35:00-04:00,14643.783203125,14658.63671875,14624.26953125,14624.26953125,14624.26953125,9776615
2023-10-03 10:40:00-04:00,14618.6044921875,14642.59765625,14618.6044921875,14639.0302734375,14639.0302734375,10517016
2023-10-03 10:45:00-04:00,14638.4228515625,14641.716796875,14610.7138671875,14616.384765625,14616.384765625,10729066
2023-10-03 10:50:00-04:00,14614.2412109375,14615.4306640625,14601.64453125,14607.3486328125,14607.3486328125,10655764
2023-10-03 10:55:00-04:00,14606.927734375,14611.2548828125,14598.1650390625,14599.71484375,14599.71484375,10030718
2023-10-03 11:00:00-04:00,14595.5869140625,14601.5849609375,14581.9287109375,14585.31640625,14585.31640625,10793606
2023-10-03 11:05:00-04:00,14584.9697265625,14597.6748046875,14582.4150390625,14591.802734375,14591.802734375,9676166
2023-10-03 11:10:00-04:00,14589.400390625,14592.2412109375,14582.6337890625,14592.2412109375,14592.2412109375,7580117
2023-10-03 11:15:00-04:00,14589.966796875,14597.46875,14588.0,14596.642578125,14596.642578125,8712314
2023-10-03 11:20:00-04:00,14594.94140625,14606.1494140625,14586.087890625,14591.734375,14591.734375,9431827
2023-10-03 11:25:00-04:00,14592.4228515625,14595.8359375,14583.1650390625,14591.1396484375,14591.1396484375,7316299
2023-10-03 11:30:00-04:00,14587.8447265625,14592.4423828125,14572.287109375,14573.6962890625,14573.6962890625,7729950
2023-10-03 11:35:00-04:00,14572.3759765625,14578.267578125,14567.58203125,14578.267578125,14578.267578125,6649768
2023-10-03 11:40:00-04:00,14581.736328125,14592.4833984375,14581.736328125,14586.96484375,14586.96484375,7499788
2023-10-03 11:45:00-04:00,14584.5341796875,14589.3125,14578.2939453125,14581.56640625,14581.56640625,5844455
2023-10-03 11:50:00-04:00,14579.6953125,14586.71484375,14568.5849609375,14568.5849609375,14568.5849609375,6702915
2023-10-03 11:55:00-04:00,14569.14453125,14583.9677734375,14565.9052734375,14581.7587890625,14581.7587890625,5855742
2023-10-03 12:00:00-04:00,14583.1708984375,14607.294921875,14581.3095703125,14606.5830078125,14606.5830078125,8155825
2023-10-03 12:05:00-04:00,14604.818359375,14609.5361328125,14596.8974609375,14597.375,14597.375,6224140
2023-10-03 12:10:00-04:00,14597.6396484375,14605.9140625,14595.1376953125,14605.390625,14605.390625,5363941
2023-10-03 12:15:00-04:00,14605.001953125,14621.572265625,14599.841796875,14613.5654296875,14613.5654296875,6582288
2023-10-03 12:20:00-04:00,14613.919921875,14615.6640625,14601.55859375,14612.6201171875,14612.6201171875,5337991
2023-10-03 12:25:00-04:00,14612.357421875,14626.2861328125,14604.8525390625,14620.529296875,14620.529296875,7435004
2023-10-03 12:30:00-04:00,14620.296875,14624.7236328125,14614.6650390625,14614.6650390625,14614.6650390625,5168861
2023-10-03 12:35:00-04:00,14612.359375,14617.7998046875,14604.4541015625,14617.0400390625,14617.0400390625,6897522
2023-10-03 12:40:00-04:00,14616.6259765625,14627.654296875,14609.013671875,14609.013671875,14609.013671875,6128643
2023-10-03 12:45:00-04:00,14609.8505859375,14619.56640625,14609.8505859375,14618.8935546875,14618.8935546875,5001237
2023-10-03 12:50:00-04:00,14616.412109375,14622.3720703125,14609.6298828125,14611.5390625,14611.5390625,5426386
2023-10-03 12:55:00-04:00,14611.2109375,14622.501953125,14605.8564453125,14616.6669921875,14616.6669921875,5582056
2023-10-03 13:00:00-04:00,14617.5166015625,14634.94140625,14617.5166015625,14628.1044921875,14628.1044921875,6253327
2023-10-03 13:05:00-04:00,14628.1630859375,14630.9755859375,14607.908203125,14608.6123046875,14608.6123046875,5332911
2023-10-03 13:10:00-04:00,14608.7109375,14609.431640625,14599.30078125,14606.009765625,14606.009765625,5123114
2023-10-03 13:15:00-04:00,14605.0791015625,14607.009765625,14589.171875,14590.6103515625,14590.6103515625,4674987
2023-10-03 13:20:00-04:00,14589.5615234375,14595.5888671875,14579.68359375,14592.5693359375,14592.5693359375,5455722
2023-10-03 13:25:00-04:00,14590.7607421875,14592.2939453125,14572.302734375,14578.0263671875,14578.0263671875,4970042
2023-10-03 13:30:00-04:00,14577.8623046875,14579.443359375,14569.65234375,14572.458984375,14572.458984375,4896096
2023-10-03 13:35:00-04:00,14571.9658203125,14572.8427734375,14560.8720703125,14561.916015625,14561.916015625,5337849
2023-10-03 13:40:00-04:00,14562.07421875,14574.7705078125,14562.07421875,14567.15625,14567.15625,5643296
2023-10-03 13:45:00-04:00,14567.1787109375,14571.1162109375,14554.22265625,14555.3583984375,14555.3583984375,4556214
2023-10-03 13:50:00-04:00,14555.1845703125,14558.65234375,14548.150390625,14558.5400390625,14558.5400390625,5651013
2023-10-03 13:55:00-04:00,14557.2734375,14557.2734375,14545.5263671875,14551.6484375,14551.6484375,5891206
2023-10-03 14:00:00-04:00,14550.41796875,14558.357421875,14543.87890625,14544.6025390625,14544.6025390625,5283690
2023-10-03 14:05:00-04:00,14545.984375,14548.0576171875,14536.8515625,14541.1181640625,14541.1181640625,6824414
2023-10-03 14:10:00-04:00,14541.03125,14545.53125,14535.7275390625,14540.044921875,14540.044921875,6036177
2023-10-03 14:15:00-04:00,14540.2197265625,14540.7158203125,14526.7548828125,14536.2568359375,14536.2568359375,5822997
2023-10-03 14:20:00-04:00,14536.220703125,14540.251953125,14529.611328125,14539.955078125,14539.955078125,6494158
2023-10-03 14:25:00-04:00,14539.9326171875,14546.6474609375,14532.7255859375,14538.1572265625,14538.1572265625,6189302
2023-10-03 14:30:00-04:00,14537.564453125,14550.693359375,14536.2607421875,14547.705078125,14547.705078125,5621872
2023-10-03 14:35:00-04:00,14548.125,14559.15625,14545.8046875,14558.9560546875,14558.9560546875,5424926
2023-10-03 14:40:00-04:00,14558.03125,14561.115234375,14551.9326171875,14559.9150390625,14559.9150390625,5373173
2023-10-03 14:45:00-04:00,14559.9248046875,14564.91796875,14554.8916015625,14561.0224609375,14561.0224609375,5914089
2023-10-03 14:50:00-04:00,14561.6884765625,14567.5771484375,14549.6845703125,14556.6318359375,14556.6318359375,6083007
2023-10-03 14:55:00-04:00,14555.357421875,14557.3701171875,14547.8388671875,14550.3095703125,14550.3095703125,5313500
2023-10-03 15:00:00-04:00,14550.615234375,14564.1572265625,14543.1796875,14556.2353515625,14556.2353515625,7141293
2023-10-03 15:05:00-04:00,14556.17578125,14556.333984375,14528.6396484375,14533.76953125,14533.76953125,8493724
2023-10-03 15:10:00-04:00,14533.74609375,14536.1474609375,14523.0146484375,14523.4326171875,14523.4326171875,6341311
2023-10-03 15:15:00-04:00,14523.720703125,14539.3583984375,14522.6025390625,14535.26171875,14535.26171875,7845981
2023-10-03 15:20:00-04:00,14535.3662109375,14541.2548828125,14533.3330078125,14537.603515625,14537.603515625,7984873
2023-10-03 15:25:00-04:00,14538.0830078125,14538.0830078125,14517.498046875,14518.16796875,14518.16796875,9032056
2023-10-03 15:30:00-04:00,14519.2802734375,14522.4541015625,14504.271484375,14504.271484375,14504.271484375,9078138
2023-10-03 15:35:00-04:00,14504.21484375,14517.6279296875,14504.21484375,14514.6728515625,14514.6728515625,10067240
2023-10-03 15:40:00-04:00,14514.8994140625,14542.0234375,14514.8994140625,14535.453125,14535.453125,12144877
2023-10-03 15:45:00-04:00,14534.703125,14544.48828125,14530.83203125,14543.517578125,14543.517578125,12873057
2023-10-03 15:50:00-04:00,14543.4140625,14560.052734375,14542.2412109375,14545.4091796875,14545.4091796875,22017533
2023-10-03 15:55:00-04:00,14548.3017578125,14565.8759765625,14548.3017578125,14565.8759765625,14565.8759765625,32631450
2023-10-04 09:30:00-04:00,14609.955078125,14649.5556640625,14609.65625,14646.6572265625,14646.6572265625,0
2023-10-04 09:35:00-04:00,14648.294921875,14683.154296875,14648.294921875,14680.8427734375,14680.8427734375,17624789
2023-10-04 09:40:00-04:00,14681.37109375,14681.37109375,14653.4912109375,14659.40625,14659.40625,16205121
2023-10-04 09:45:00-04:00,14662.9755859375,14681.2900390625,14654.8125,14673.4482421875,14673.4482421875,15171131
2023-10-04 09:50:00-04:00,14672.451171875,14675.50390625,14642.001953125,14664.83203125,14664.83203125,12877101
2023-10-04 09:55:00-04:00,14664.6904296875,14669.671875,14652.529296875,14657.8798828125,14657.8798828125,11007040
2023-10-04 10:00:00-04:00,14653.705078125,14664.09375,14616.642578125,14618.3271484375,14618.3271484375,14504472
2023-10-04 10:05:00-04:00,14618.384765625,14629.9423828125,14597.951171875,14607.912109375,14607.912109375,11489967
2023-10-04 10:10:00-04:00,14614.677734375,14638.2978515625,14610.6669921875,14637.3505859375,14637.3505859375,10818312
2023-10-04 10:15:00-04:00,14635.6259765625,14642.0615234375,14615.7265625,14640.5859375,14640.5859375,11165751
2023-10-04 10:20:00-04:00,14640.84375,14642.9365234375,14604.943359375,14611.7587890625,14611.7587890625,10271535
2023-10-04 10:25:00-04:00,14612.8837890625,14625.0146484375,14593.1787109375,14593.4931640625,14593.4931640625,10778990
2023-10-04 10:30:00-04:00,14596.748046875,14652.3984375,14596.748046875,14652.3984375,14652.3984375,11278171
2023-10-04 10:35:00-04:00,14654.2919921875,14673.0576171875,14654.2919921875,14666.91015625,14666.91015625,12673605
2023-10-04 10:40:00-04:00,14667.966796875,14694.939453125,14667.966796875,14683.064453125,14683.064453125,11408301
2023-10-04 10:45:00-04:00,14686.279296875,14688.330078125,14630.140625,14630.140625,14630.140625,9898977
2023-10-04 10:50:00-04:00,14629.9443359375,14641.7734375,14629.9443359375,14630.7333984375,14630.7333984375,8421023
2023-10-04 10:55:00-04:00,14627.4072265625,14635.1201171875,14621.6767578125,14628.5205078125,14628.5205078125,8508996
2023-10-04 11:00:00-04:00,14627.3212890625,14646.802734375,14617.978515625,14641.173828125,14641.173828125,8903626
2023-10-04 11:05:00-04:00,14641.6630859375,14653.578125,14634.94921875,14651.705078125,14651.705078125,7754984
2023-10-04 11:10:00-04:00,14652.4228515625,14668.3330078125,14652.4228515625,14662.857421875,14662.857421875,7919904
2023-10-04 11:15:00-04:00,14663.326171875,14693.177734375,14663.326171875,14693.177734375,14693.177734375,8438243
2023-10-04 11:20:00-04:00,14693.0107421875,14703.0205078125,14678.8154296875,14678.8154296875,14678.8154296875,8941367
2023-10-04 11:25:00-04:00,14678.431640625,14692.716796875,14678.431640625,14690.9970703125,14690.9970703125,6977840
2023-10-04 11:30:00-04:00,14691.6318359375,14694.0458984375,14684.4404296875,14691.7763671875,14691.7763671875,6953061
2023-10-04 11:35:00-04:00,14691.9541015625,14709.0859375,14685.2861328125,14706.4599609375,14706.4599609375,7764857
2023-10-04 11:40:00-04:00,14706.86328125,14708.646484375,14685.5712890625,14694.875,14694.875,6640255
2023-10-04 11:45:00-04:00,14696.4814453125,14726.2490234375,14689.87890625,14717.7451171875,14717.7451171875,8250750
2023-10-04 11:50:00-04:00,14717.140625,14723.2265625,14704.451171875,14720.447265625,14720.447265625,6512308
2023-10-04 11:55:00-04:00,14723.7255859375,14745.9267578125,14723.1455078125,14745.1865234375,14745.1865234375,8419996
2023-10-04 12:00:00-04:00,14746.724609375,14746.724609375,14720.4365234375,14720.4365234375,14720.4365234375,6672170
2023-10-04 12:05:00-04:00,14720.6044921875,14728.8994140625,14718.90625,14722.841796875,14722.841796875,5855583
2023-10-04 12:10:00-04:00,14723.091796875,14733.181640625,14710.603515625,14715.4189453125,14715.4189453125,6210813
2023-10-04 12:15:00-04:00,14714.9375,14727.6171875,14711.744140625,14727.6171875,14727.6171875,5988581
2023-10-04 12:20:00-04:00,14727.69140625,14739.38671875,14713.9306640625,14714.107421875,14714.107421875,7552488
2023-10-04 12:25:00-04:00,14714.556640625,14730.3271484375,14714.556640625,14729.9931640625,14729.9931640625,4790989
2023-10-04 12:30:00-04:00,14731.1806640625,14739.4775390625,14724.1103515625,14733.638671875,14733.638671875,6341480
2023-10-04 12:35:00-04:00,14733.7578125,14734.5341796875,14722.05859375,14725.755859375,14725.755859375,5210881
2023-10-04 12:40:00-04:00,14725.931640625,14730.0166015625,14716.0947265625,14717.3671875,14717.3671875,5550739
2023-10-04 12:45:00-04:00,14717.4296875,14737.24609375,14717.4296875,14737.24609375,14737.24609375,6189684
2023-10-04 12:50:00-04:00,14736.6689453125,14742.4541015625,14730.5126953125,14732.64453125,14732.64453125,6022697
2023-10-04 12:55:00-04:00,14732.798828125,14736.142578125,14722.322265625,14726.828125,14726.828125,4355200
2023-10-04 13:00:00-04:00,14726.8251953125,14728.251953125,14713.185546875,14713.23046875,14713.23046875,4333192
2023-10-04 13:05:00-04:00,14712.623046875,14726.2451171875,14712.623046875,14725.2734375,14725.2734375,4597007
2023-10-04 13:10:00-04:00,14725.2529296875,14726.6748046875,14713.8720703125,14713.8720703125,14713.8720703125,5479452
2023-10-04 13:15:00-04:00,14713.685546875,14725.3720703125,14713.685546875,14716.99609375,14716.99609375,5449713
